ID,title,release_year,age,Rotten Tomatoes,netflix_available,Hulu,prime_available,Disney+,type,platform,Certificate,listed_in,Overview,Runtime,platform_rating,No.of.Ratings,title_lower,Director,Actor,PeopleVote,Hero_Rating,movie_rating,content_rating,platform_Disney+,platform_Netflix,platform_Prime Video,platform_Tamil OTT,platform_Telugu OTT,rating,predicted_rating
7206.0,Shadow Company,2006.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,shadow company,,,,,,,False,False,True,False,False,,6.0675
7207.0,Luke and Lucy: The Texas Rangers,2009.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,luke and lucy: the texas rangers,,,,,,,False,False,True,False,False,,6.4344166666666665
7208.0,The Price,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the price,,,,,,,False,False,True,False,False,,5.427
7209.0,"Fanchon, the Cricket",1915.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,"fanchon, the cricket",,,,,,,False,False,True,False,False,,6.150833333333334
7210.0,Alone for Christmas,2013.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,alone for christmas,,,,,,,False,False,True,False,False,,6.054841269841267
7211.0,Bob Saget: That's What I'm Talking About,2013.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bob saget: that's what i'm talking about,,,,,,,False,False,True,False,False,,6.054841269841267
7212.0,Kingdom of Conquerors,2013.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,kingdom of conquerors,,,,,,,False,False,True,False,False,,6.054841269841267
7213.0,Woman of Desire,1994.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,woman of desire,,,,,,,False,False,True,False,False,,6.004166666666667
7214.0,Jun-09,2008.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,jun-09,,,,,,,False,False,True,False,False,,6.484416666666666
7215.0,Petromax,2019.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,petromax,,,,,,,False,False,True,False,False,,4.963166666666667
7216.0,Devil's Whisper,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,devil's whisper,,,,,,,False,False,True,False,False,,5.427
7217.0,Rock N' Roll Christmas,2019.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,rock n' roll christmas,,,,,,,False,False,True,False,False,,4.963166666666667
7218.0,Two Wrongs,2015.0,16+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,two wrongs,,,,,,,False,False,True,False,False,,5.995976190476191
7219.0,The Bold Caballero,1936.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the bold caballero,,,,,,,False,False,True,False,False,,6.150833333333334
7220.0,Bryan Callen: Man Class,2012.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bryan callen: man class,,,,,,,False,False,True,False,False,,6.263888888888885
7221.0,Our People Will Be Healed,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,our people will be healed,,,,,,,False,False,True,False,False,,5.427
7222.0,One Great Love,2018.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,one great love,,,,,,,False,False,True,False,False,,4.928166666666667
7223.0,Race 3,2018.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,race 3,,,,,,,False,False,True,False,False,,4.928166666666667
7224.0,Howie Mandel Presents Howie Mandel at the Howie Mandel Comedy Club,2019.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,howie mandel presents howie mandel at the howie mandel comedy club,,,,,,,False,False,True,False,False,,4.963166666666667
7225.0,The Christine Jorgensen Story,1970.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the christine jorgensen story,,,,,,,False,False,True,False,False,,6.100833333333334
7226.0,Raccoon Valley,2018.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,raccoon valley,,,,,,,False,False,True,False,False,,4.928166666666667
7227.0,Marrying the Mafia 2,2005.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,marrying the mafia 2,,,,,,,False,False,True,False,False,,6.3260000000000005
7228.0,Voyage Into Space,1970.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,voyage into space,,,,,,,False,False,True,False,False,,6.100833333333334
7229.0,Nat Turner: A Troublesome Property,2003.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,nat turner: a troublesome property,,,,,,,False,False,True,False,False,,6.080333333333334
7230.0,Farmland,2014.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,farmland,,,,,,,False,False,True,False,False,,5.930785714285713
7231.0,C.C. and Company,1970.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,c.c. and company,,,,,,,False,False,True,False,False,,6.100833333333334
7232.0,Death at a Barbecue,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,death at a barbecue,,,,,,,False,False,True,False,False,,5.427
7233.0,Mohawk,1956.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,mohawk,,,,,,,False,False,True,False,False,,6.150833333333334
7234.0,"Remembering Leonard: His Life, Legacy and Battle with COPD",2017.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,"remembering leonard: his life, legacy and battle with copd",,,,,,,False,False,True,False,False,,5.427
7235.0,Vietnam: American Holocaust,2008.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,vietnam: american holocaust,,,,,,,False,False,True,False,False,,6.484416666666666
7236.0,Lady Death,2004.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,lady death,,,,,,,False,False,True,False,False,,6.396
7237.0,American Experience: Rachel Carson,2017.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,american experience: rachel carson,,,,,,,False,False,True,False,False,,5.427
7238.0,Alonzo Bodden: Heavy Lightweight,2019.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,alonzo bodden: heavy lightweight,,,,,,,False,False,True,False,False,,4.963166666666667
7239.0,The Genesis Code,2010.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the genesis code,,,,,,,False,False,True,False,False,,6.109666666666665
7240.0,Trojan Eddie,1996.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,trojan eddie,,,,,,,False,False,True,False,False,,5.944166666666668
7241.0,Dick Winters: Hang Tough,2012.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,dick winters: hang tough,,,,,,,False,False,True,False,False,,6.263888888888885
7242.0,Killing Oswald,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,killing oswald,,,,,,,False,False,True,False,False,,6.054841269841267
7243.0,The Night Before Christmas,1994.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the night before christmas,,,,,,,False,False,True,False,False,,6.004166666666667
7244.0,Killing Jimmy Hoffa,2014.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,killing jimmy hoffa,,,,,,,False,False,True,False,False,,5.930785714285713
7245.0,The Black Candle,1991.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the black candle,,,,,,,False,False,True,False,False,,6.004166666666667
7246.0,A Different Loyalty,2004.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a different loyalty,,,,,,,False,False,True,False,False,,6.396
7247.0,Doomed to Die,1940.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,doomed to die,,,,,,,False,False,True,False,False,,6.150833333333334
7248.0,A Real American Hero,1978.0,16+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a real american hero,,,,,,,False,False,True,False,False,,6.015833333333334
7249.0,Boonie Bears: Blast into the Past,2019.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,boonie bears: blast into the past,,,,,,,False,False,True,False,False,,4.963166666666667
7250.0,Trapper Jake,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,trapper jake,,,,,,,False,False,True,False,False,,6.054841269841267
7251.0,Noelle,2007.0,7+,44/100,0.0,0.0,1.0,1.0,0.0,Prime Video,,,,,,,noelle,,,,,,,False,False,True,False,False,,6.514999999999999
7252.0,Tick Tock,2000.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,tick tock,,,,,,,False,False,True,False,False,,6.080333333333334
7253.0,Alonzo Bodden: Who's Paying Attention,2011.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,alonzo bodden: who's paying attention,,,,,,,False,False,True,False,False,,6.436460317460313
7254.0,Black Pumpkin,2020.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,black pumpkin,,,,,,,False,False,True,False,False,,5.0536666666666665
7255.0,Mr. Wong in Chinatown,1939.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,mr. wong in chinatown,,,,,,,False,False,True,False,False,,6.150833333333334
7256.0,Rain Fall,2009.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,rain fall,,,,,,,False,False,True,False,False,,6.4344166666666665
7257.0,Mikhael,2019.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,mikhael,,,,,,,False,False,True,False,False,,4.963166666666667
7258.0,Bring Me the Head of the Machine Gun Woman,2012.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bring me the head of the machine gun woman,,,,,,,False,False,True,False,False,,6.263888888888885
7259.0,"You Belong to Me: Sex, Race and Murder in the South",2015.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,"you belong to me: sex, race and murder in the south",,,,,,,False,False,True,False,False,,5.995976190476191
7260.0,Henry VII: Winter King,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,henry vii: winter king,,,,,,,False,False,True,False,False,,6.054841269841267
7261.0,Spooky House,2002.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,spooky house,,,,,,,False,False,True,False,False,,6.080333333333334
7262.0,Spring 1941,2007.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,spring 1941,,,,,,,False,False,True,False,False,,6.514999999999999
7263.0,Raju Gari Gadhi 2,2017.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,raju gari gadhi 2,,,,,,,False,False,True,False,False,,5.427
7264.0,Licks,2013.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,licks,,,,,,,False,False,True,False,False,,6.054841269841267
7265.0,Harriet Tubman: They Called Her Moses,2018.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,harriet tubman: they called her moses,,,,,,,False,False,True,False,False,,4.928166666666667
7266.0,SS United States: Lady in Waiting,2008.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,ss united states: lady in waiting,,,,,,,False,False,True,False,False,,6.484416666666666
7267.0,A Stray Goat,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a stray goat,,,,,,,False,False,True,False,False,,5.427
7268.0,Available,2016.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,available,,,,,,,False,False,True,False,False,,5.666309523809523
7269.0,Sensitivity Training,2016.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,sensitivity training,,,,,,,False,False,True,False,False,,5.666309523809523
7270.0,Sidekick,2005.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,sidekick,,,,,,,False,False,True,False,False,,6.3260000000000005
7271.0,Marjaavaan,2019.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,marjaavaan,,,,,,,False,False,True,False,False,,4.963166666666667
7272.0,Death of a Child,2017.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,death of a child,,,,,,,False,False,True,False,False,,5.427
7273.0,Ride Out for Revenge,1957.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,ride out for revenge,,,,,,,False,False,True,False,False,,6.150833333333334
7274.0,Treasure State,2013.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,treasure state,,,,,,,False,False,True,False,False,,6.054841269841267
7275.0,Any Bullet Will Do,2019.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,any bullet will do,,,,,,,False,False,True,False,False,,4.963166666666667
7276.0,The Cat in the Hat Knows a Lot About Christmas!,2012.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the cat in the hat knows a lot about christmas!,,,,,,,False,False,True,False,False,,6.263888888888885
7277.0,Lady Valor: The Kristin Beck Story,2014.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,lady valor: the kristin beck story,,,,,,,False,False,True,False,False,,5.930785714285713
7278.0,One Rainy Afternoon,1936.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,one rainy afternoon,,,,,,,False,False,True,False,False,,6.150833333333334
7279.0,Hollywood North,2004.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,hollywood north,,,,,,,False,False,True,False,False,,6.396
7280.0,Third Contact,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,third contact,,,,,,,False,False,True,False,False,,6.054841269841267
7281.0,Ape Canyon,2021.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,ape canyon,,,,,,,False,False,True,False,False,,5.0536666666666665
7282.0,I Will Be Murdered,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,i will be murdered,,,,,,,False,False,True,False,False,,6.054841269841267
7283.0,The Basket,2000.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the basket,,,,,,,False,False,True,False,False,,6.080333333333334
7284.0,A Thousand Junkies,2017.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a thousand junkies,,,,,,,False,False,True,False,False,,5.427
7285.0,Fatal Flip,2015.0,16+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,fatal flip,,,,,,,False,False,True,False,False,,5.995976190476191
7286.0,Breakfast in Hollywood,1946.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,breakfast in hollywood,,,,,,,False,False,True,False,False,,6.150833333333334
7287.0,For the Love of Money,2012.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,for the love of money,,,,,,,False,False,True,False,False,,6.263888888888885
7288.0,The Swiss Conspiracy,1976.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the swiss conspiracy,,,,,,,False,False,True,False,False,,6.100833333333334
7289.0,Dog City: The Movie,1989.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,dog city: the movie,,,,,,,False,False,True,False,False,,6.004166666666667
7290.0,A Haunting at the Hoyt Library,2015.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a haunting at the hoyt library,,,,,,,False,False,True,False,False,,5.995976190476191
7291.0,Ghar,1978.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,ghar,,,,,,,False,False,True,False,False,,6.015833333333334
7292.0,Fighting the Odds: The Marilyn Gambrell Story,2005.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,fighting the odds: the marilyn gambrell story,,,,,,,False,False,True,False,False,,6.3260000000000005
7293.0,"Daniel Boone, Trail Blazer",1956.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,"daniel boone, trail blazer",,,,,,,False,False,True,False,False,,6.150833333333334
7294.0,Beast Mode,2020.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,beast mode,,,,,,,False,False,True,False,False,,5.0536666666666665
7295.0,Barista,2015.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,barista,,,,,,,False,False,True,False,False,,5.995976190476191
7296.0,Vatthikuchi,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,vatthikuchi,,,,,,,False,False,True,False,False,,6.054841269841267
7297.0,Return to Paradise,1953.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,return to paradise,,,,,,,False,False,True,False,False,,6.150833333333334
7298.0,Throwback Holiday,2018.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,throwback holiday,,,,,,,False,False,True,False,False,,4.928166666666667
7299.0,Angel of Death,1990.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,angel of death,,,,,,,False,False,True,False,False,,6.004166666666667
7300.0,Dirty Movie,2011.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,dirty movie,,,,,,,False,False,True,False,False,,6.436460317460313
7301.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,30 nights of paranormal activity with the devil inside the girl with the dragon tattoo,,,,,,,False,False,True,False,False,,6.054841269841267
7302.0,Summer School Teachers,1974.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,summer school teachers,,,,,,,False,False,True,False,False,,6.100833333333334
7303.0,The Legend of Halloween Jack,2018.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the legend of halloween jack,,,,,,,False,False,True,False,False,,4.928166666666667
7304.0,Bear with Us,2016.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bear with us,,,,,,,False,False,True,False,False,,5.666309523809523
7305.0,Northern Borders,2015.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,northern borders,,,,,,,False,False,True,False,False,,5.995976190476191
7306.0,Arnez J: Racially Motivated,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,arnez j: racially motivated,,,,,,,False,False,True,False,False,,6.054841269841267
7307.0,Dracula 3000,2004.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,dracula 3000,,,,,,,False,False,True,False,False,,6.396
7308.0,'Neath Brooklyn Bridge,1942.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,'neath brooklyn bridge,,,,,,,False,False,True,False,False,,6.150833333333334
7309.0,Winter Wedding,2017.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,winter wedding,,,,,,,False,False,True,False,False,,5.427
7310.0,The Identity Theft of Mitch Mustain,2013.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the identity theft of mitch mustain,,,,,,,False,False,True,False,False,,6.054841269841267
7311.0,The Custodian,2012.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the custodian,,,,,,,False,False,True,False,False,,6.263888888888885
7312.0,A Country Christmas,2013.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,a country christmas,,,,,,,False,False,True,False,False,,6.054841269841267
7313.0,Bells of Rosarita,1945.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bells of rosarita,,,,,,,False,False,True,False,False,,6.150833333333334
7314.0,The People Across the Lake,1988.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the people across the lake,,,,,,,False,False,True,False,False,,6.004166666666667
7315.0,Joan the Woman,1916.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,joan the woman,,,,,,,False,False,True,False,False,,6.150833333333334
7316.0,Mrs. Pollifax — Spy,1971.0,all,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,mrs. pollifax — spy,,,,,,,False,False,True,False,False,,6.100833333333334
7317.0,The Flemish Farm,1943.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the flemish farm,,,,,,,False,False,True,False,False,,6.150833333333334
7318.0,Hal Sparks: Charmageddon,2010.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,hal sparks: charmageddon,,,,,,,False,False,True,False,False,,6.109666666666665
7319.0,Bog,1979.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,bog,,,,,,,False,False,True,False,False,,6.015833333333334
7320.0,Elyse,2020.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,elyse,,,,,,,False,False,True,False,False,,5.0536666666666665
7321.0,Hirokin: The Last Samurai,2012.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,hirokin: the last samurai,,,,,,,False,False,True,False,False,,6.263888888888885
7322.0,Clockwork Orange County,2012.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,clockwork orange county,,,,,,,False,False,True,False,False,,6.263888888888885
7323.0,2 Years of Love,2016.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,2 years of love,,,,,,,False,False,True,False,False,,5.666309523809523
7324.0,8 Days,2014.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,8 days,,,,,,,False,False,True,False,False,,5.930785714285713
7325.0,The Ghost and the Whale,2016.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the ghost and the whale,,,,,,,False,False,True,False,False,,5.666309523809523
7326.0,Remember Pearl Harbor,2016.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,remember pearl harbor,,,,,,,False,False,True,False,False,,5.666309523809523
7327.0,Riders in the Sky,1949.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,riders in the sky,,,,,,,False,False,True,False,False,,6.150833333333334
7328.0,Good Intentions,2010.0,13+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,good intentions,,,,,,,False,False,True,False,False,,6.109666666666665
7329.0,Hello Carter,2013.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,hello carter,,,,,,,False,False,True,False,False,,6.054841269841267
7330.0,Mehrunisa V Lub U,2017.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,mehrunisa v lub u,,,,,,,False,False,True,False,False,,5.427
7331.0,I Saw Mommy Kissing Santa Claus,2002.0,7+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,i saw mommy kissing santa claus,,,,,,,False,False,True,False,False,,6.080333333333334
7332.0,An Eye for an Eye,2016.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,an eye for an eye,,,,,,,False,False,True,False,False,,5.666309523809523
7333.0,Vitality,2012.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,vitality,,,,,,,False,False,True,False,False,,6.263888888888885
7334.0,Sabretooth,2002.0,18+,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,sabretooth,,,,,,,False,False,True,False,False,,6.080333333333334
7335.0,Cosh Boy,1953.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,cosh boy,,,,,,,False,False,True,False,False,,6.150833333333334
7336.0,Hot Money,2021.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,hot money,,,,,,,False,False,True,False,False,,5.0536666666666665
7337.0,Travis Turner,2021.0,,44/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,travis turner,,,,,,,False,False,True,False,False,,5.0536666666666665
7338.0,Nightingale: A Melody of Life,2021.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,nightingale: a melody of life,,,,,,,False,False,True,False,False,,5.0536666666666665
7339.0,The Curse of Robert the Doll,2016.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the curse of robert the doll,,,,,,,False,False,True,False,False,,5.666309523809523
7340.0,Daniel Boone,1936.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,daniel boone,,,,,,,False,False,True,False,False,,6.150833333333334
7341.0,Darling Nikki,2019.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,darling nikki,,,,,,,False,False,True,False,False,,4.963166666666667
7342.0,The Pollinators,2019.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,the pollinators,,,,,,,False,False,True,False,False,,4.963166666666667
7343.0,Cowboys vs. Dinosaurs,2015.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,cowboys vs. dinosaurs,,,,,,,False,False,True,False,False,,5.995976190476191
7344.0,Miracle Dogs,2003.0,all,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,miracle dogs,,,,,,,False,False,True,False,False,,6.080333333333334
7345.0,I Cover the Waterfront,1933.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,i cover the waterfront,,,,,,,False,False,True,False,False,,6.150833333333334
7346.0,"Mummy, I'm a Zombie",2014.0,7+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,"mummy, i'm a zombie",,,,,,,False,False,True,False,False,,5.930785714285713
7347.0,C.S. Lewis Onstage: The Most Reluctant Convert,2018.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,c.s. lewis onstage: the most reluctant convert,,,,,,,False,False,True,False,False,,4.928166666666667
7348.0,Cold Zone,2017.0,13+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,cold zone,,,,,,,False,False,True,False,False,,5.427
7349.0,Useless,2020.0,7+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,useless,,,,,,,False,False,True,False,False,,5.0536666666666665
7350.0,Lavell Crawford: Home for the Holidays,2017.0,18+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,lavell crawford: home for the holidays,,,,,,,False,False,True,False,False,,5.427
7351.0,High Kick Girl!,2009.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,high kick girl!,,,,,,,False,False,True,False,False,,6.4344166666666665
7352.0,Aries Spears: Comedy Blueprint,2016.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,aries spears: comedy blueprint,,,,,,,False,False,True,False,False,,5.666309523809523
7353.0,Galapagos Realm Of Giant Sharks,2014.0,all,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,galapagos realm of giant sharks,,,,,,,False,False,True,False,False,,5.930785714285713
7354.0,Lisa Lampanelli: Back to the Drawing Board,2015.0,18+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,lisa lampanelli: back to the drawing board,,,,,,,False,False,True,False,False,,5.995976190476191
7355.0,Trois: The Escort,2004.0,18+,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,trois: the escort,,,,,,,False,False,True,False,False,,6.396
7356.0,Wolf,2012.0,,43/100,0.0,0.0,1.0,0.0,0.0,Prime Video,,,,,,,wolf,,,,,,,False,False,True,False,False,,6.263888888888885
